5	32.9841
10	47.3103
15	48.1928
20	47.2643
25	46.5938
30	48.1928
35	48.1697
40	45.6883
45	48.1928
50	48.1928
55	45.6653
60	48.1928
65	48.1928
70	45.6653
75	48.1928
80	48.1928
85	45.6653
90	48.1928
95	48.1928
100	45.6653
