5	3.87072
10	3.63802
15	6.7968
20	9.41184
25	9.62381
30	9.60538
35	9.61229
40	9.03859
45	10.1837
50	9.60768
55	9.60538
60	9.60768
65	9.60538
70	9.0455
75	9.83117
80	9.95789
85	9.60768
90	9.60538
95	9.60768
100	9.61229
