5	21.0931
10	32.514
15	39.5804
20	42.3521
25	41.2278
30	41.3338
35	42.9051
40	43.3313
45	42.9235
50	41.2393
55	43.4995
60	42.6286
65	43.8728
70	40.6356
75	43.2737
80	42.6056
85	43.799
90	41.3222
95	42.601
100	42.882
