5	6.02726
10	3.69331
15	7.4327
20	6.28762
25	5.93741
30	5.7047
35	5.1287
40	5.18861
45	5.60102
50	5.75539
55	5.19782
60	5.0665
65	4.93517
70	4.40064
75	4.49971
80	5.2393
85	4.67251
90	4.67482
95	4.62182
100	4.57344
