5	1.41466
10	1.34093
15	1.17504
20	0.811008
25	1.27181
30	1.05984
35	0.576
40	1.46534
45	0.608256
50	0.912384
55	1.92154
60	1.79251
65	1.40544
70	1.06675
75	0.808704
80	0
85	0
90	0
95	0
100	0
105	0
110	0.02304
115	0.211968
120	1.71878
125	1.17734
130	0.88704
135	0.306432
140	1.33171
145	1.2119
150	1.56672
155	1.08979
160	1.2649
165	0.896256
170	0.308736
175	0.926208
180	0.787968
185	0.35712
190	0.808704
195	1.14278
200	1.01376
