Time	size	received	dropped
5	0	144	0
10	0	212	0
15	0	245	0
20	0	267	0
25	0	314	0
30	0	374	0
35	0	397	0
40	0	439	0
45	0	494	0
50	0	524	0
55	0	553	0
60	0	589	0
65	0	609	0
70	0	639	0
75	0	663	0
80	0	682	0
85	0	702	0
90	0	726	0
95	0	742	0
100	0	760	0
