Time	size	received	dropped
5	0	11010	0
10	0	20363	0
15	0	30169	0
20	0	39487	0
25	0	48526	0
30	0	57917	0
35	0	67123	0
40	0	76134	0
45	0	84897	0
50	0	93262	0
55	1	101637	0
60	0	110003	0
65	0	118367	0
70	0	126735	0
75	0	135101	0
80	0	143469	0
85	1	151836	0
90	0	160202	0
95	1	168568	0
100	0	176936	0
