Time	size	received	dropped
5	0	151	0
10	0	277	0
15	0	320	0
20	0	345	0
25	0	385	0
30	0	427	0
35	0	454	0
40	0	480	0
45	0	527	0
50	0	568	0
55	0	606	0
60	0	629	0
65	0	646	0
70	0	680	0
75	0	725	0
80	0	770	0
85	0	809	0
90	0	844	0
95	0	879	0
100	0	915	0
