5	18.9112
10	25.8762
15	19.326
20	17.4758
25	17.1602
30	16.1441
35	15.6695
40	14.9391
45	16.5059
50	15.2294
55	17.1026
60	16.8883
65	14.8631
70	13.7042
75	12.8195
80	11.6029
85	17.4597
90	15.9276
95	16.0704
100	18.174
