5	4.58957
10	4.4352
15	3.24173
20	2.68877
25	2.85005
30	2.09664
35	1.11283
40	1.47917
45	1.80403
50	1.6128
55	0.951552
60	0.677376
65	1.0345
70	0.928512
75	1.35475
80	1.59667
85	1.51142
90	2.31091
95	2.0759
100	2.17498
