5	3.98131
10	2.44685
15	1.87085
20	1.39162
25	0.997632
30	0.884736
35	0.617472
40	0.42624
45	0.366336
50	0.884736
55	0.718848
60	0.732672
65	0.942336
70	0.603648
75	0.631296
80	1.08749
85	1.05523
90	0.988416
95	0.988416
100	1.0921
