5	3.45139
10	5.29459
15	5.52038
20	6.09178
25	6.62861
30	7.20461
35	7.72301
40	8.30592
45	8.8128
50	9.37958
55	9.63763
60	9.63994
65	9.63763
70	9.63763
75	9.63994
80	9.63763
85	9.63994
90	9.63763
95	9.63763
100	9.63994
