5	31.8044
10	46.9555
15	44.9418
20	46.9164
25	44.7552
30	46.9578
35	44.9257
40	46.9233
45	44.9603
50	46.9187
55	46.9578
60	44.9925
65	46.921
70	46.9509
75	44.9994
80	46.9325
85	44.769
90	46.9348
95	44.8681
100	46.9279
