5	33.4932
10	48.0822
15	48.0499
20	48.0776
25	48.0499
30	48.0799
35	48.0499
40	48.0776
45	47.5937
50	48.5338
55	48.0822
60	47.6237
65	48.5038
70	48.0499
75	48.0776
80	48.0499
85	48.0799
90	48.0499
95	48.0776
100	48.0822
