Time	size	received	dropped
5	0	17	0
10	0	92	0
15	0	163	0
20	0	242	0
25	0	646	0
30	0	884	0
35	0	1215	0
40	0	1736	0
45	0	2154	0
50	0	2656	0
55	0	3368	0
60	0	4134	0
65	0	4958	0
70	0	5763	0
75	0	6492	0
80	0	7311	0
85	2	8229	0
90	0	9291	0
95	0	10253	0
100	0	11537	0
	0
7	0
	0
26254	0
85	0
	0	173143	0
