Time	size	received	dropped
5	30	7946	0
10	100	16382	0
15	100	24749	0
20	100	33116	0
25	100	41483	0
30	100	49850	0
35	100	58216	0
40	100	66583	0
45	100	74950	0
50	100	83317	0
55	100	91684	0
60	100	100051	0
65	100	108417	0
70	100	116784	0
75	100	125151	0
80	100	133518	0
85	100	141885	0
90	100	150251	0
95	100	158618	0
100	100	166985	0
