Time	size	received	dropped
5	0	9808	0
10	0	19145	0
15	0	27660	0
20	0	36066	0
25	0	44508	0
30	0	52961	0
35	1	61195	0
40	0	69566	0
45	0	77971	0
50	0	86420	0
55	0	94880	0
60	0	103331	0
65	0	111774	0
70	0	120006	0
75	0	128389	0
80	0	136765	0
85	0	145161	0
90	1	153599	0
95	0	162031	0
100	0	170423	0
