Time	size	received	dropped
5	0	11411	0
10	0	18671	0
15	0	28204	0
20	0	36463	0
25	0	45613	0
30	0	54993	0
35	0	62770	0
40	0	71750	0
45	0	80497	0
50	0	89114	0
55	0	96988	0
60	0	105573	0
65	0	114559	0
70	0	123005	0
75	0	131404	0
80	0	139608	0
85	0	147835	0
90	0	156365	0
95	0	164961	0
100	0	173141	0
