5	3.94445
10	6.20928
15	9.63994
20	9.62381
25	9.63072
30	9.63763
35	9.63533
40	9.63763
45	9.63533
50	9.63533
55	9.63763
60	9.63533
65	9.63763
70	9.63533
75	9.63533
80	9.63763
85	9.63533
90	9.63763
95	9.63533
100	9.63533
