Time	size	received	dropped
5	0	7691	0
10	0	16058	0
15	0	24424	0
20	0	32792	0
25	0	41158	0
30	0	49525	0
35	0	57892	0
40	0	66258	0
45	0	74626	0
50	0	82992	0
55	0	91359	0
60	0	99726	0
65	0	108092	0
70	0	116460	0
75	0	124826	0
80	1	133194	0
85	0	141560	0
90	0	149926	0
95	0	158294	0
100	0	166660	0
