Time	size	received	dropped
5	1	822	0
10	0	1806	0
15	1	2792	0
20	0	3777	0
25	0	4762	0
30	0	5746	0
35	0	6730	0
40	0	7714	0
45	0	8698	0
50	0	9682	0
55	0	10666	0
60	0	11650	0
65	0	12634	0
70	0	13618	0
75	0	14602	0
80	0	15586	0
85	0	16570	0
90	0	17554	0
95	0	18538	0
100	0	19522	0
10	0
0	0	166662	0
