5	28.5143
10	48.0891
15	47.8287
20	48.3402
25	48.0891
30	47.55
35	48.6167
40	48.0891
45	47.626
50	48.5407
55	48.0891
60	48.0822
65	48.0845
70	48.0914
75	48.0776
80	48.0891
85	47.702
90	48.4646
95	48.0891
100	47.543
