5	40.161
10	48.172
15	48.172
20	48.172
25	48.172
30	48.1789
35	48.172
40	48.172
45	48.172
50	48.172
55	48.1743
60	48.172
65	48.172
70	48.172
75	47.99
80	48.361
85	48.172
90	48.172
95	48.172
100	48.172
