Time	size	received	dropped
5	0	4006	0
10	0	8189	0
15	0	12212	0
20	0	16393	0
25	0	20412	0
30	0	24594	0
35	0	28611	0
40	0	32798	0
45	0	36810	0
50	0	40993	0
55	0	45012	0
60	0	49198	0
65	0	53221	0
70	0	57406	0
75	0	61421	0
80	0	65604	0
85	0	69628	0
90	0	73812	0
95	0	77861	0
100	0	82044	0
