5	8.99942
10	9.63763
15	9.25056
20	9.63994
25	9.26899
30	9.63994
35	9.22522
40	9.63994
45	9.18835
50	9.63994
55	9.26899
60	9.63994
65	9.24826
70	9.63763
75	9.20909
80	9.63763
85	9.24595
90	9.63763
95	9.24134
100	9.63763
