Time	size	received	dropped
5	0	8116	0
10	0	16452	0
15	0	24876	0
20	0	33260	0
25	0	41650	0
30	0	49978	0
35	0	58335	0
40	0	66624	0
45	0	75945	0
50	0	83439	0
55	0	91814	0
60	0	100029	0
65	0	108642	0
70	0	116817	0
75	0	125352	0
80	1	133402	0
85	0	141943	0
90	0	150208	0
95	0	158502	0
100	0	166741	0
