Time	size	received	dropped
5	0	1438	0
10	0	1916	0
15	0	2431	0
20	0	3394	0
25	0	4358	0
30	0	4894	0
35	0	5280	0
40	0	5672	0
45	0	6065	0
50	0	6656	0
55	0	7443	0
60	0	8129	0
65	0	8704	0
70	0	9315	0
75	0	9708	0
80	0	10554	0
85	0	11189	0
90	0	11604	0
95	0	11993	0
100	0	12406	0
