Time	size	received	dropped
5	35	250510	10	4	66415	015	5	1020	0	120	1	125	0	2225	1	30	0	28430	235	0	329935	40	0	3587	4045	0	3957	0
50	0	4343	0
55	0	4896	0
60	0	5595	0
65	0	6219	0
70	0	6739	0
75	0	7409	0
80	0	8045	0
85	0	8740	0
90	0	9285	0
95	0	9875	0
100	0	10512	0
	15867	0
100	0	41988	0
66743	0
